
1346_2	2	0	0	1	0	0	2	2	0	1	4	1	4	1	3	1	2	1	1	2	0	0	2	0	0	3	0	0	0	0	0	0	0	1	0	0	1	11	0	0	0	0	2	2	2	2	1	2	2	4	1	0	70	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	23	62	0	8	8	0	0	0
1564_2	3	0	0	0	1	0	2	3	0	1	1	4	1	3	1	3	1	2	2	1	0	0	0	0	0	1	0	0	0	0	2	0	0	3	0	0	1	12	0	0	0	0	2	2	2	1	2	2	3	4	1	0	67	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	22	63	0	7	7	0	0	0
1564_4	3	0	0	1	0	0	3	2	0	1	1	4	1	3	2	3	1	2	2	2	0	0	1	0	0	2	0	0	0	0	2	0	0	3	0	0	1	13	0	0	0	0	2	2	1	2	2	3	2	4	1	100	68	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	22	63	0	7	7	0	0	0
0_1	4	0	0	1	0	0	-1	2	0	1	-3	-3	-3	-3	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	-1	2	1	1	100	100	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0_3	4	0	0	0	1	0	2	3	0	1	-3	-3	-3	-3	2	0	0	0	0	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-1	-1	-1	-1	-1	2	3	2	2	100	50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0_5	4	0	0	1	0	0	3	2	0	1	-3	-3	-3	-3	3	0	0	0	0	2	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-1	-1	-1	-1	2	3	2	2	2	100	67	0	100	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0_7	4	0	0	1	0	0	2	2	0	1	-3	-3	-3	-3	4	0	0	0	0	2	0	0	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-1	-1	-1	2	3	2	2	2	1	100	75	0	100	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0_9	4	0	1	1	0	0	2	2	0	1	-3	-3	-3	-3	6	0	0	0	0	2	0	1	4	1	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-1	2	3	2	2	1	2	2	1	100	83	0	100	1	1	1	1	0	0	0	0	3	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
488_2	1	0	1	0	0	0	2	1	0	1	-3	-3	-3	1	1	6	0	0	2	1	0	0	0	0	0	1	0	0	0	1	4	1	0	6	0	0	0	4	0	0	0	0	2	3	2	2	1	2	1	2	1	0	71	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	100	0	0	0	0
611_2	1	0	0	1	0	0	1	2	0	1	-3	-3	-3	1	2	6	0	0	2	2	0	0	1	0	0	2	0	0	0	1	4	1	0	6	0	0	0	5	0	0	0	0	3	2	2	1	2	1	2	2	1	100	75	0	100	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	14	0	0	86	0	0	0	0
611_4	1	0	0	1	0	0	2	2	0	1	-3	-3	-3	1	3	6	0	0	2	2	0	0	2	0	0	3	0	0	0	1	4	1	0	6	0	0	0	5	0	0	0	0	2	2	1	2	1	2	2	2	1	100	78	0	100	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	14	0	0	86	0	0	0	0
984_2	1	0	0	1	0	0	2	2	0	1	-3	-3	-3	1	4	6	0	0	2	2	0	0	3	0	0	4	0	0	0	1	4	1	0	6	0	0	1	6	0	0	0	0	2	1	2	1	2	2	2	2	1	0	70	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	33	0	0	67	0	0	0	0
1078_1	4	0	0	1	0	0	2	2	0	1	-3	-3	1	4	1	4	6	0	2	1	0	0	0	0	0	1	0	0	0	0	3	0	0	4	0	0	1	7	0	0	0	0	1	2	1	2	2	2	2	2	1	100	73	0	100	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	1	0	1	0	40	0	0	60	0	0	0	0
1078_3	4	3	0	1	0	0	2	2	0	1	-3	-3	1	4	5	4	6	0	2	4	3	0	1	0	0	2	3	0	0	0	3	0	0	4	0	0	1	7	0	0	0	0	2	2	2	0	0	0	2	2	1	25	75	0	25	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	40	0	0	60	0	0	0	0
1078_8	4	0	0	1	0	0	2	2	0	1	-3	-3	1	4	6	4	6	0	2	5	3	0	2	0	0	3	3	0	0	0	3	0	0	4	0	0	1	8	0	0	0	0	2	2	0	0	0	2	2	2	1	0	69	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	40	0	0	60	0	0	0	0
1888_1	1	0	1	0	0	0	2	1	0	1	-3	1	4	1	1	6	4	6	5	1	0	0	0	0	0	1	0	0	3	0	2	0	0	3	3	0	1	8	0	0	0	0	2	0	0	0	2	2	1	2	1	0	64	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	25	0	0	75	0	0	0	0
2042_1	4	0	0	1	0	0	1	2	0	1	1	4	1	4	1	1	6	4	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	9	0	0	0	0	0	0	0	2	2	1	2	2	1	100	67	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	71	0	0	0	0
2042_3	4	0	1	0	0	0	2	1	0	1	1	4	1	4	2	1	6	4	1	2	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	10	1	0	0	0	0	0	2	2	1	2	1	2	1	0	63	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	71	0	0	0	0
2042_5	4	0	1	0	0	0	1	1	0	1	1	4	1	4	3	1	6	4	1	2	0	2	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	10	0	0	0	0	0	2	2	1	2	1	1	2	1	0	59	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	29	0	0	71	0	0	0	0
2757_2	2	3	0	0	1	0	1	3	0	1	4	1	4	2	4	3	1	6	2	3	2	0	0	1	0	2	2	0	0	2	0	0	0	3	0	0	1	11	0	0	0	0	2	1	1	0	0	0	3	3	2	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	25	0	0	75	0	0	0	0
2757_7	2	0	0	1	0	0	3	2	0	1	4	1	4	2	5	3	1	6	2	4	2	0	1	1	0	3	2	0	0	2	0	0	0	3	0	0	1	12	0	0	0	0	1	1	0	0	0	3	2	3	2	100	55	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	0	0	75	0	0	0	0
2757_9	2	0	0	1	0	0	2	2	0	1	4	1	4	2	6	3	1	6	2	4	2	0	2	1	0	4	2	0	0	2	0	0	0	3	0	0	1	12	0	0	0	0	1	0	0	0	3	2	2	3	2	100	57	0	100	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	25	0	0	75	0	0	0	0
2757_11	2	0	0	1	0	0	2	2	0	1	4	1	4	2	7	3	1	6	2	4	2	0	3	1	0	5	2	0	0	2	0	0	0	3	0	0	1	12	0	0	0	0	0	0	0	3	2	2	2	3	2	100	59	0	100	1	1	1	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	25	0	0	75	0	0	0	0
2757_13	2	0	0	1	0	0	2	2	0	1	4	1	4	2	8	3	1	6	2	4	2	0	4	1	0	6	2	0	0	2	0	0	0	3	0	0	1	12	0	0	0	0	0	0	3	2	2	2	2	3	2	100	61	0	100	1	1	1	0	0	0	0	0	3	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	75	0	0	0	0
2757_15	2	0	0	1	0	0	2	2	0	1	4	1	4	2	9	3	1	6	2	4	2	0	5	1	0	7	2	0	0	2	0	0	0	3	0	0	1	12	0	0	0	0	0	3	2	2	2	2	2	3	1	100	63	0	100	1	1	1	0	0	0	0	0	4	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	75	0	0	0	0
2757_17	2	0	0	1	0	0	2	2	0	1	4	1	4	2	10	3	1	6	2	4	2	0	6	1	0	8	2	0	0	2	0	0	0	3	0	0	1	12	0	0	0	0	3	2	2	2	2	2	2	3	1	100	64	0	100	1	1	1	0	0	0	0	0	5	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	25	0	0	75	0	0	0	0
2757_19	2	0	0	0	1	0	2	3	0	1	4	1	4	2	11	3	1	6	2	4	2	0	6	2	0	9	2	0	0	2	0	0	0	3	0	0	1	12	0	0	0	0	2	2	2	2	2	2	3	3	1	100	65	0	100	1	1	1	0	0	0	0	0	5	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	25	0	0	75	0	0	0	0
2757_21	2	0	1	0	0	0	3	1	0	1	4	1	4	2	12	3	1	6	2	5	2	1	6	2	0	10	2	0	0	2	0	0	0	3	0	0	1	13	0	0	0	0	2	2	2	2	2	3	1	3	1	0	63	0	0	1	1	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	25	0	0	75	0	0	0	0
2757_23	2	0	0	0	1	0	1	3	0	1	4	1	4	2	13	3	1	6	2	5	2	1	6	3	0	11	2	0	0	2	0	0	0	3	0	0	0	14	0	0	0	0	2	2	2	2	3	1	3	3	1	0	61	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	0	25	0	0	75	0	0	0	0
2757_25	2	0	1	0	0	0	3	1	0	1	4	1	4	2	14	3	1	6	2	5	2	2	6	3	0	12	2	0	0	2	0	0	0	3	0	0	0	15	0	0	0	0	2	2	2	3	1	3	1	3	1	100	62	0	100	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	1	1	1	0	25	0	0	75	0	0	0	0
2757_27	2	0	0	1	0	0	1	2	0	1	4	1	4	2	15	3	1	6	2	5	2	2	7	3	0	13	2	0	0	2	0	0	0	3	0	0	0	15	0	0	0	0	2	2	3	1	3	1	2	3	1	100	63	0	100	0	1	1	1	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	0	1	1	0	25	0	0	75	0	0	0	0
2757_29	2	0	0	1	0	0	2	2	0	1	4	1	4	2	16	3	1	6	2	5	2	2	8	3	0	14	2	0	0	2	0	0	0	3	0	0	0	15	0	0	0	0	2	3	1	3	1	2	2	3	1	100	65	0	100	1	1	1	1	0	0	0	0	7	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	25	0	0	75	0	0	0	0
3979_2	1	0	0	1	0	0	2	2	0	1	4	1	4	2	17	3	1	6	2	5	2	2	9	3	0	15	2	0	0	2	0	0	0	3	0	0	1	16	0	0	0	0	3	1	3	1	2	2	2	3	1	0	63	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	14	44	0	42	0	0	0	0
4030_2	2	0	1	0	0	0	2	1	0	1	4	1	4	2	18	3	1	6	2	5	2	3	9	3	0	16	2	0	0	2	0	0	0	3	0	0	1	17	1	0	0	0	1	3	1	2	2	2	1	3	1	100	64	0	100	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	16	43	0	41	0	0	0	0
4030_4	2	0	0	0	1	0	1	3	0	1	4	1	4	2	19	3	1	6	2	5	2	3	9	4	0	17	2	0	0	2	0	0	0	3	0	0	1	18	0	0	0	0	3	1	2	2	2	1	3	3	1	0	62	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	16	43	0	41	0	0	0	0
4030_6	2	0	0	1	0	0	3	2	0	1	4	1	4	2	20	3	1	6	2	5	2	3	10	4	0	18	2	0	0	2	0	0	0	3	0	0	1	18	0	0	0	0	1	2	2	2	1	3	2	3	1	0	60	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	16	43	0	41	0	0	0	0
4030_8	2	0	0	1	0	0	2	2	0	1	4	1	4	2	21	3	1	6	2	5	2	3	11	4	0	19	2	0	0	2	0	0	0	3	0	0	1	18	0	0	0	0	2	2	2	1	3	2	2	3	1	0	58	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	16	43	0	41	0	0	0	0
4529_2	4	0	0	0	1	0	2	3	0	1	1	4	2	4	1	21	3	1	5	1	0	0	0	0	0	1	0	0	2	3	11	4	0	19	2	0	1	19	0	0	0	0	2	2	1	3	2	2	3	3	1	100	59	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	15	49	0	37	0	0	0	0
4529_4	4	0	0	0	1	0	3	3	0	1	1	4	2	4	2	21	3	1	5	1	0	0	0	1	0	2	0	0	2	3	11	4	0	19	2	0	0	19	0	0	0	0	2	1	3	2	2	3	3	3	1	100	61	0	100	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	15	49	0	37	0	0	0	0
4529_6	4	0	0	1	0	0	3	2	0	1	1	4	2	4	3	21	3	1	5	1	0	0	1	1	0	3	0	0	2	3	11	4	0	19	2	0	0	19	0	0	0	0	1	3	2	2	3	3	2	3	1	100	62	0	100	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	15	49	0	37	0	0	0	0
4684_2	2	0	0	0	1	0	2	3	0	1	4	2	4	2	1	3	21	3	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	3	0	0	0	20	0	0	0	0	3	2	2	3	3	2	3	3	1	0	60	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	14	45	0	41	0	0	0	0
4684_4	2	0	0	0	1	0	3	3	0	1	4	2	4	2	2	3	21	3	1	2	0	0	0	1	0	2	0	0	0	0	1	1	0	3	0	0	0	21	0	0	0	0	2	2	3	3	2	3	3	3	1	0	59	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	14	45	0	41	0	0	0	0
4684_6	2	0	0	0	1	0	3	3	0	1	4	2	4	2	3	3	21	3	1	2	0	0	0	2	0	3	0	0	0	0	1	1	0	3	0	0	0	22	0	0	0	0	2	3	3	2	3	3	3	3	1	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	14	45	0	41	0	0	0	0
4684_8	2	0	0	1	0	0	3	2	0	1	4	2	4	2	4	3	21	3	1	3	0	0	1	2	0	4	0	0	0	0	1	1	0	3	0	0	0	23	0	0	0	1	3	3	2	3	3	3	2	3	1	100	58	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	14	45	0	41	0	0	0	0
4684_10	2	0	0	0	1	0	2	3	0	1	4	2	4	2	5	3	21	3	1	3	0	0	1	3	0	5	0	0	0	0	1	1	0	3	0	0	0	24	0	0	0	0	3	2	3	3	3	2	3	3	1	0	57	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	14	45	0	41	0	0	0	0
4684_12	2	0	0	1	0	0	3	2	0	1	4	2	4	2	6	3	21	3	1	3	0	0	2	3	0	6	0	0	0	0	1	1	0	3	0	0	0	25	0	0	0	1	2	3	3	3	2	3	2	3	1	100	58	0	100	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	14	45	0	41	0	0	0	0
4684_14	2	0	0	1	0	0	2	2	0	1	4	2	4	2	7	3	21	3	1	3	0	0	3	3	0	7	0	0	0	0	1	1	0	3	0	0	0	25	0	0	0	1	3	3	3	2	3	2	2	3	1	100	59	0	100	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	14	45	0	41	0	0	0	0
4684_16	2	0	0	1	0	0	2	2	0	1	4	2	4	2	8	3	21	3	1	3	0	0	4	3	0	8	0	0	0	0	1	1	0	3	0	0	0	25	0	0	0	1	3	3	2	3	2	2	2	3	1	100	60	0	100	1	1	1	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	14	45	0	41	0	0	0	0
4684_18	2	0	0	1	0	0	2	2	0	1	4	2	4	2	9	3	21	3	1	3	0	0	5	3	0	9	0	0	0	0	1	1	0	3	0	0	0	25	0	0	0	1	3	2	3	2	2	2	2	3	1	100	60	0	100	1	1	1	0	0	0	0	0	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	14	45	0	41	0	0	0	0
4684_20	2	0	0	1	0	0	2	2	0	1	4	2	4	2	10	3	21	3	1	3	0	0	6	3	0	10	0	0	0	0	1	1	0	3	0	0	0	25	0	0	0	1	2	3	2	2	2	2	2	3	1	100	61	0	100	1	1	1	0	0	0	0	0	5	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	14	45	0	41	0	0	0	0
4684_22	2	0	0	1	0	0	2	2	0	1	4	2	4	2	11	3	21	3	1	3	0	0	7	3	0	11	0	0	0	0	1	1	0	3	0	0	0	25	0	0	0	1	3	2	2	2	2	2	2	3	1	100	62	0	100	1	1	1	0	0	0	0	0	6	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	14	45	0	41	0	0	0	0
4684_24	2	0	0	1	0	0	2	2	0	1	4	2	4	2	12	3	21	3	1	3	0	0	8	3	0	12	0	0	0	0	1	1	0	3	0	0	0	25	0	0	0	1	2	2	2	2	2	2	2	3	1	100	63	0	100	1	1	1	0	0	0	0	0	7	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	14	45	0	41	0	0	0	0
4684_26	2	0	0	0	1	0	2	3	0	1	4	2	4	2	13	3	21	3	1	3	0	0	8	4	0	13	0	0	0	0	1	1	0	3	0	0	0	25	0	0	0	0	2	2	2	2	2	2	3	3	1	100	63	0	100	1	1	1	0	0	0	0	0	7	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	14	45	0	41	0	0	0	0
4684_28	2	0	0	1	0	0	3	2	0	1	4	2	4	2	14	3	21	3	1	3	0	0	9	4	0	14	0	0	0	0	1	1	0	3	0	0	0	25	0	0	0	0	2	2	2	2	2	3	2	3	1	100	64	0	100	1	1	1	0	0	0	0	0	8	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	14	45	0	41	0	0	0	0
4684_30	2	0	0	1	0	0	2	2	0	1	4	2	4	2	15	3	21	3	1	3	0	0	10	4	0	15	0	0	0	0	1	1	0	3	0	0	1	26	0	0	0	0	2	2	2	2	3	2	2	3	1	0	63	0	0	1	1	0	0	0	0	0	0	1	8	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	14	45	0	41	0	0	0	0
4684_32	2	0	0	0	1	0	2	3	0	1	4	2	4	2	16	3	21	3	1	3	0	0	10	5	0	16	0	0	0	0	1	1	0	3	0	0	1	27	0	0	0	0	2	2	2	3	2	2	3	3	1	100	64	0	100	1	0	1	0	0	0	0	0	8	1	0	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	14	45	0	41	0	0	0	0
4684_34	2	0	0	0	1	0	3	3	0	1	4	2	4	2	17	3	21	3	1	3	0	0	10	6	0	17	0	0	0	0	1	1	0	3	0	0	0	27	0	0	0	0	2	2	3	2	2	3	3	3	1	100	64	0	100	0	1	1	0	0	0	0	0	8	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	14	45	0	41	0	0	0	0
6183_1	4	1	0	1	0	0	3	2	0	1	2	4	2	4	2	17	3	21	3	2	0	0	1	0	0	1	1	0	0	0	10	6	0	17	0	0	0	27	0	0	0	0	3	2	2	3	3	0	2	3	1	50	65	0	50	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	10	61	0	30	0	0	0	0
6183_4	4	0	0	1	0	0	2	2	0	1	2	4	2	4	3	17	3	21	3	2	0	0	2	0	0	2	1	0	0	0	10	6	0	17	0	0	0	27	0	0	0	0	2	2	3	3	0	2	2	3	1	100	66	0	100	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	10	61	0	30	0	0	0	0
6459_2	1	1	0	0	1	0	2	3	0	1	4	2	4	1	2	3	17	3	2	2	0	0	0	1	0	1	1	0	0	0	2	0	0	2	1	0	0	28	0	0	0	0	3	3	0	2	2	0	3	3	1	0	64	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	9	58	0	33	0	0	0	0
6606_1	2	0	0	1	0	0	3	2	0	1	4	2	4	1	3	3	17	3	2	3	0	0	1	1	0	2	1	0	0	0	2	0	0	2	1	0	0	29	0	0	0	0	3	0	2	2	0	3	2	3	1	100	65	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	12	56	0	32	0	0	0	0
7099_2	3	0	0	1	0	0	2	2	0	1	2	4	1	3	1	3	3	17	3	1	0	0	0	0	0	1	0	0	0	0	1	1	0	2	1	0	0	29	0	0	0	0	0	2	2	0	3	2	2	3	1	100	66	0	100	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	12	57	0	31	0	0	0	0
7099_4	3	0	0	0	1	0	2	3	0	1	2	4	1	3	2	3	3	17	3	1	0	0	0	1	0	2	0	0	0	0	1	1	0	2	1	0	0	29	0	0	0	0	2	2	0	3	2	2	3	3	1	100	66	0	100	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	12	57	0	31	0	0	0	0
7263_1	1	0	0	0	1	0	3	3	0	1	4	1	3	1	1	2	3	3	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	30	0	0	0	0	2	0	3	2	2	3	3	3	1	0	65	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	12	55	3	30	0	0	0	0
7367_1	2	0	0	1	0	0	3	2	0	1	4	1	3	1	2	2	3	3	1	2	0	0	1	0	0	2	0	0	0	0	0	1	0	2	0	0	0	31	0	0	0	0	0	3	2	2	3	3	2	3	1	100	66	0	100	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	13	54	3	30	0	0	0	0
0_1	4	1	0	0	1	0	-1	3	0	1	-3	-3	-3	-3	2	0	0	0	0	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	-1	-1	-1	-1	-1	0	3	1	1	50	100	0	50	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0_4	4	5	0	0	1	0	3	3	0	0	-3	-3	-3	-3	8	0	0	0	0	7	6	0	0	2	0	7	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	3	6	6	100	29	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0_11	4	0	0	0	1	0	3	3	0	0	-3	-3	-3	-3	9	0	0	0	0	7	6	0	0	3	0	8	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3	3	6	6	100	25	1	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0_13	4	0	0	0	1	0	3	3	0	0	-3	-3	-3	-3	10	0	0	0	0	7	6	0	0	4	0	9	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	3	3	3	6	6	100	22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
